rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
512;9fe144f3a015a453;1785292ae0717c0d;7753be81934093f6;2024-10-03T10:36:46.000Z;Maar geen maandat van het volk hebben om geld uit te geven. Tot zover democratie. De plebs moet zich er niet mee bemoeien. Die vluchtelingen verdrag moet er aan. Hoe belachelijk is het dat de rest van de wereld hier rechten heeft. Maar niet andersom...;;;2;86;vluchtelingen;2024-10-12 11_04_33.324198;0.583748579025269;0.000062513936427;0.000024655544621;0.000070298294304;0.000025472134439;0.172332078218460;0.000777436711360;1. Against immigration, migrants, foreigners, refugees, or Muslims.
513;80c3972c841c2906;b0bddf68a77e855f;5fe3466c90647508;2024-10-05T07:06:59.000Z;"Vluchtelingen zijn welkom, maar waarom denk je dat Polen ze niet binnen laat? Terwijl ze daar veel meer ruimte hebben dan hier…

Daar weten ze dat het gros niet komt omdat ze ergens voor gevlucht zijn…";;;7;157;vluchtelingen;2024-10-12 11_04_33.324198;0.028682490810752;0.000012094066733;0.000163216434885;0.000027121057428;0.000058779416577;0.023560166358948;0.000468976504635;1. Against immigration, migrants, foreigners, refugees, or Muslims.
514;3c70a08f947e753f;b00bd934a6e6774f;30cadfc87a5d9fa8;2024-10-04T13:52:34.000Z;"Dus @BoerBurgerB vindt PVV pestkoppen van het schoolplein.
'Faber wil vluchtelingen bij azc’s waarschuwen met borden dat ze terug moeten. „Waarom zou je dat doen?”, zegt BBB-leider Van der Plas. ""Je zegt ermee: lekker puh. Jij moet terug"".'";3;1;9;1,2K;vluchtelingen;2024-10-12 11_04_33.324198;0.056216485798359;0.000532417790964;0.001389438053593;0.003195333993062;0.000496768450830;0.069401890039444;0.000071851565735;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
515;8478279f884852a5;4c00024facaadf91;3a94246bb02baeb2;2024-10-05T16:13:17.000Z;"""Migranten en vluchtelingen"" - zijn er dan vier doden ?

Vrt-taalgebruik wordt echt wazig; uit onkunde of met opzet ?

""Mensen die de UK illegaal wilden binnendringen, pakten het heel slecht aan en 4 kwamen daarbij om.""";;;10;153;vluchtelingen;2024-10-12 11_04_33.324198;0.293966561555862;0.002339055994526;0.000237982414546;0.000037229179725;0.000049937905715;0.092699967324734;0.002466457197443;1. Against immigration, migrants, foreigners, refugees, or Muslims.
516;283048478f546a45;c10db74131294801;30aa4c5bb65fd79b;2024-10-03T22:23:47.000Z;Ja er zijn niet voor niets 'uitgeprocedeerde' asielzoekers, dat zijn dus door de rechter vastgesteld geen echte vluchtelingen.;3;1;11;1,2K;vluchtelingen;2024-10-12 11_04_33.324198;0.148095816373825;0.000028754899176;0.000699736177921;0.000029343169444;0.000009924043297;0.017342690378427;0.000727024918888;1. Against immigration, migrants, foreigners, refugees, or Muslims.
517;8dc15213afefb9bf;ed7428bc71a395c4;560a9112c60796d8;2024-10-04T11:18:12.000Z;"Alsof vluchtelingen  naar Nederland komen om te repatriëren naar oorlogsgebied ...
Racisme pal voor de deur van AZC's kan er wel bij voor de PVV.";;1;13;259;vluchtelingen;2024-10-12 11_04_33.324198;0.177247896790504;0.000142938937643;0.000098631528090;0.000007500937500;0.000010340547306;0.069835588335991;0.001121273147874;
518;94aacc05c298cf1d;676220f3c408bf77;8bbed7c3a15004d2;2024-10-03T12:11:21.000Z;Vluchtelingen en brievenbus firma’s… je moet vast “hogeropgeleid” zijn zoals Suzanne om het verband te zien…;;;13;133;vluchtelingen;2024-10-12 11_04_33.324198;0.120929159224033;0.000039246504457;0.000031538223993;0.000018156013539;0.000007131616258;0.011518910527229;0.000009917485841;1. Against immigration, migrants, foreigners, refugees, or Muslims.
519;46d5e2b4b52b0bcf;8349d5e3efe64734;18ef8a36fadb25ab;2024-10-03T12:47:19.000Z;Ik ben eigenlijk heel benieuwd naar jouw definitie van vluchtelingen. Vallen al die gasten die via de taxischepen van NGO’s die voor de kust van Afrika worden opgepikt daar ook onder. Als die jonge mannen met iPhones die hun paspoort verscheuren en dat stoer filmen ook onder?;;;3;41;vluchtelingen;2024-10-12 11_04_33.324198;0.103074423968792;0.000424518220825;0.000691464054398;0.000231320445891;0.000046942448535;0.048294171690941;0.000288755341899;1. Against immigration, migrants, foreigners, refugees, or Muslims.
520;a64f5c8a01342963;0588d24bbc8f06ea;450c488e75e99dae;2024-10-05T14:10:43.000Z;"tuurlijk niet,want vluchtelingen zijn allemaal gevacineerd........
domkop";;;4;45;vluchtelingen;2024-10-12 11_04_33.324198;0.843128442764282;0.000004393359177;0.000000324463798;0.000002107268301;0.000000256472816;0.002162321005016;0.000000024253655;1. Against immigration, migrants, foreigners, refugees, or Muslims.
521;218dba9718a0e5c0;5c2af43643fb09d4;0eb14b5f252a7d8f;2024-10-05T09:01:59.000Z;Dit zijn nou vluchtelingen;;1;6;591;vluchtelingen;2024-10-12 11_04_33.324198;0.543563723564148;0.000013122602468;0.000006302524071;0.000021722553356;0.000007050251952;0.004236549139023;0.000161623902386;
522;010ee3339f196654;80be06a77667403c;fa6f94e091a1775a;2024-10-04T13:53:57.000Z;"Het viel niemand op dat de 
jonge minister Faber ook nog
mee zong in de oude video
van het ""vluchtelingen welkom""
koortje.";7;;4;1,5K;vluchtelingen;2024-10-12 11_04_33.324198;0.006381692364812;0.000006933935765;0.000001670459710;0.001010622945614;0.000843869580421;0.002095549833029;0.000034915203287;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
523;f6242e49bc9a0a62;65b16ebbfc8f65d2;d7e20b6ba8050843;2024-09-23T18:33:04.000Z;Zutpen helpt eigenhandig de door PVV minister Faber zo gewilde asielcrisis om zeep en vangt 100 vluchtelingen op in sporthal.;;2;4;391;vluchtelingen;2024-10-12 11_04_33.324198;0.133055418729782;0.000206660173717;0.000214847357711;0.000255017104791;0.000076026386523;0.085528351366520;0.000718611991033;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
524;62ac897f1f9fa89d;ec32f9778e5535fa;bc3d1bdd7517d786;2024-10-05T08:49:56.000Z;"Ik zal hem even helpen hoe ontzettend groot Nederland is en dat er inderdaad super weinig plek in de wereld is om ook vluchtelingen op te vangen.
Mijn geboortejaar ‘56 nog geen 11 miljoen inwoners in NL. Nu zijn er 18 miljoen. 
Hoe zit het ook weer met Tristate, stad in Europa?";1;;2;54;vluchtelingen;2024-10-12 11_04_33.324198;0.037870250642300;0.000071180766099;0.000132035187562;0.000165882112924;0.000189416663488;0.020455976948142;0.000372819253243;1. Against immigration, migrants, foreigners, refugees, or Muslims.
525;da155a516e4f1704;9dc415325a95c6e2;977cc8f3cb2bac12;2024-10-05T22:45:46.000Z;En dit zijn hulpbehoevende vluchtelingen. Zie alleen mannen, waarom zouden die nu komen? Voor vrouw en kinderen was het land veilig genoeg ppfffff;;1;9;51;vluchtelingen;2024-10-12 11_04_33.324198;0.505586087703705;0.000003009327429;0.000112390567665;0.000377748627216;0.000047362020268;0.018402539193630;0.000111845423817;
526;bfb25a48541f11cf;c94c12f8f5ac06e2;62bb3ba01c63cc4c;2024-10-04T14:41:50.000Z;Je bedoelt je komt aan  en je  eist een huis  en  elke maand  gratis  geld, want dat was je beloofd door mensensmokkelaars. Hoe dom ben je dat het vluchtelingen zouden zijn?;;;4;72;vluchtelingen;2024-10-12 11_04_33.324198;0.249028563499451;0.000003969771114;0.000063814528403;0.000036062163417;0.000001112800533;0.006469650659710;0.000044525138946;1. Against immigration, migrants, foreigners, refugees, or Muslims.
527;f1c9ad55b73e5c8c;030a2ef151f9a41d;b83ca72071599143;2024-09-23T19:38:23.000Z;293 incidenten in jaar tijd bij opvang vluchtelingen in Hotel Van der Valk Volendam;3;3;4;680;vluchtelingen;2024-10-12 11_04_33.324198;0.115279234945774;0.000273306010058;0.003327368991449;0.001116029103286;0.003053001593798;0.003954514861107;0.001211632508785;5. Is neutral.
528;bb12ea430b477f0c;ad3690cb083551a3;acc0c9db74b8f962;2024-10-04T13:40:08.000Z;U vergist zich. Vluchtelingen moeten naar het eerst veilige land, dat is dus nooit BE. Elk misdrijf, ook illegaal op het grondgebied vertoeven, is een legitieme reden om iemand uit te wijzen.;;;3;18;vluchtelingen;2024-10-12 11_04_33.324198;0.283157289028168;0.000533887709025;0.000015491672457;0.000018791381081;0.000022684767828;0.316125214099884;0.000153269385919;1. Against immigration, migrants, foreigners, refugees, or Muslims.
529;9422395a2e046eff;1d489029c8a32a62;0eb28c35d002b2e5;2024-10-05T18:54:31.000Z;Veel, heel veel vluchtelingen, woke en GroenLinks en misschien vierde generatie Marokkanen.;;;4;140;vluchtelingen;2024-10-12 11_04_33.324198;0.099445104598999;0.000052506715292;0.000041522347601;0.000052501909522;0.000013336320080;0.007870526984334;0.000089989873231;
530;c63a00bde86da8bd;7bd9d19a46a68396;dc2eb13ec54dac89;2024-10-04T12:18:21.000Z;Hoeveel van die echte vluchtelingen komen er aan in Nederland afgezet tegen het totaal??;1;;3;107;vluchtelingen;2024-10-12 11_04_33.324198;0.299998730421066;0.001012257649563;0.000013158818547;0.000127045947011;0.000069566340244;0.047716956585646;0.000267656258074;
531;0bae4c3bff902aa2;5ca6213bc46095e3;384ef725d684f7b3;2024-10-01T05:18:35.000Z;"Ben blij dat midden maart 2020 het kabinet Rutte sneller doorpakte bij de #Coronacrisis.

https://rijksoverheid.nl/onderwerpen/coronavirus-tijdlijn/maart-2020-maatregelen-tegen-verspreiding-coronavirus…

Wanneer je maandenlang moet zitten bedenken hoe je dat kleine groepje ECHTE vluchtelingen tot zondebok maakt, is er maar 1 conclusie:

Er is GEEN #Asielcrisis.";1;3;8;178;vluchtelingen;2024-10-12 11_04_33.324198;0.155393317341805;0.000295321515296;0.000118599411508;0.000049983740610;0.000048370500735;0.036472480744123;0.000149585874169;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
532;a51750154f4b8c2e;dd810432ea1114ad;c18b9482ac21c3d9;2024-10-05T07:35:25.000Z;Vluchtelingen helpen en andere immigranten binnenlaten is an sich helemaal niks mee. Het probleem hier is dat we een cultuur binnenhalen die totaal niet past. En dat is wel een probleem.;;;5;47;vluchtelingen;2024-10-12 11_04_33.324198;0.147766441106796;0.000016946267351;0.000006990692327;0.000001671549512;0.000001768376137;0.009630568325519;0.000035789078538;1. Against immigration, migrants, foreigners, refugees, or Muslims.
533;6a0e190b1e7f146c;1a344a05026372c0;4642c21788f5a28d;2024-10-03T10:48:46.000Z;"Ja klopt.
Israel joeg de.palestijnen het land uit.
Zoals ze nu weer doen met een miljoen mensen. Vrede krijg je.nooit met  bombardementen. Wel vluchtelingen";1;;3;68;vluchtelingen;2024-10-12 11_04_33.324198;0.167402565479279;0.000325335335219;0.000008313382750;0.000017593394659;0.000000363453580;0.385840624570847;0.001877315458842;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
534;6a6a0ec385c8d4f4;29e955207a764baa;72bfa744220628e3;2024-10-04T10:46:54.000Z;Dat snapt die man niet Wendy... Dat clubje van hem wil 1 miljoen vluchtelingen binnenhalen die allemaal uit het sociaal fonds leven. Geld komt toch uit de lucht vallen... Ondernemingen van welke grote ook zijn in ogen van deze salon socialisten de kwade wereld.;1;;4;67;vluchtelingen;2024-10-12 11_04_33.324198;0.303766846656799;0.000088650187536;0.000289965886623;0.000008973212971;0.000022666385121;0.156299412250519;0.000122141384054;
535;03948c8c11e0d5c4;9a474836482002bd;70980ba2f5025416;2024-10-05T15:38:59.000Z;"Justice will prevail! 

Al die fascisten hier die Israël steunen!

Bedenk je 1 ding!

Er zijn al 1.2 miljoen Libanese vluchtelingen en die komen vast ook naar EU!

Als je ze niet wil STOP DAN MET ISRAËL TE STEUNEN

Zij zijn de oorzaak voor miljoenen vluchtelingen eerder en nu!";;;11;82;vluchtelingen;2024-10-12 11_04_33.324198;0.626521110534668;0.004823615774512;0.000000326474208;0.000064304331318;0.000006057092378;0.247771754860878;0.000010877881323;1. Against immigration, migrants, foreigners, refugees, or Muslims.
536;0a98b890e4c71c25;5d5b263d124b1f92;e1a5385f403ca1fa;2024-10-02T13:03:47.000Z;Lieve Bente, mijn dank voor de uitnodiging en gastvrijheid! Ik heb ons gesprek als heel prettig ervaren! Heel veel leesplezier! Hartelijke groet, Celal #eer #eercultuur #inburgering #nieuwkomers #asielzoekers #vluchtelingen #opvoeding #WEGG #boek #hetisjezusje;1;4;31;3,7K;vluchtelingen;2024-10-12 11_04_33.324198;0.004367268178612;0.000003642795264;0.000047183366405;0.000794513791334;0.001031567924656;0.000706844322849;0.000480701244669;5. Is neutral.
537;7d7dbcea731cfd23;4294a78365573e0a;6c9d731db568f559;2024-10-04T17:11:34.000Z;"Duidelijk dat u de persconferentie niet hebt gezien,voor echte vluchtelingen is er wel degelijk hulp.
Schoof heeft gelijk als hij zegt dat hier mensen zijn die allang terug hadden gemoeten. Weet U wel hoeveel mensen ondergedoken zijn,U kunt niet in hun hoofden kijken. Gevaarlijk.";;1;3;57;vluchtelingen;2024-10-12 11_04_33.324198;0.069245666265488;0.000053263542213;0.000013801497516;0.000052721810789;0.000011778372937;0.048026315867901;0.000131022170535;
538;0c84ec2ee9515704;1b172d8090e2d1a0;809c67d46412673f;2024-09-23T20:59:45.000Z;"Eén van de grootste problemen van deze tijd; de ontmenselijking 

De ontmenselijking van moslims 

De ontmenselijking van migranten

De ontmenselijking van vluchtelingen

De ontmenselijking van dakloze mensen 

De ontmenselijking van mensen in armoede";4;5;12;465;vluchtelingen;2024-10-12 11_04_33.324198;0.242467686533928;0.000012958618754;0.000286523340037;0.000094435505162;0.000002362484565;0.001730313408188;0.000024804356144;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
539;51e76942d95561f0;19f67499b88e3b91;5d5d9c5c0876f682;2024-10-05T08:18:50.000Z;Als je echt vluchteling en je bent met je gezin bent dan is het eerste land waar je aankomt en dat veilig is goed. De meeste die hier komen zijn gelukzoekers. Die gasten moet je eruit trappen zodat we de echte vluchtelingen op kunnen vangen.;;;2;21;vluchtelingen;2024-10-12 11_04_33.324198;0.831093788146973;0.026479726657271;0.000008250505743;0.000009481304005;0.000001916129804;0.867528080940247;0.000426760991104;
540;f3f1325efe9ea27b;6f0773d2624172cd;df16a52ed54db5da;2024-10-04T07:10:52.000Z;Zever zever zever er komen deze winter weer hopen vluchtelingen bij waar geen plaats voor is of geld;;;3;37;vluchtelingen;2024-10-12 11_04_33.324198;0.736297607421875;0.000027641639463;0.000002142319317;0.000023935946956;0.000003040644970;0.048516042530537;0.000040799612179;
541;0accaed63e5f11fe;288b519a4b994e98;2fde90291007e83a;2024-09-23T14:21:36.000Z;"UNHCR was verheugd om deel te nemen aan de Displaced Talent for Europe Conferentie, een innovatief programma dat een arbeidstraject opzette om vluchtelingen uit Jordanië en Libanon toegang te geven tot werkgelegenheid in Europa.

#DT4E";1;;2;180;vluchtelingen;2024-10-12 11_04_33.324198;0.000149703875650;0.000039063877921;0.000000658306874;0.000131785753183;0.000107453211967;0.002431580098346;0.000048892321502;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
542;104fb12ad574742b;9649f15bb81e4017;69c38e4ecfd648e9;2024-10-02T14:38:42.000Z;Bronckhorst wil onderwijs voor vluchtelingen in schoolgebouw in Vorden. http://bit.ly/3Y4TFHV;;1;1;622;vluchtelingen;2024-10-12 11_04_33.324198;0.000516926462296;0.000026509924282;0.000005440908353;0.000377216550987;0.000493534433190;0.005737143103033;0.000424052879680;5. Is neutral.
543;9d617925af10f2d5;d4ffe5477cd95d2f;14c69e3e414b9ded;2024-10-02T10:23:38.000Z;Zelfs als de dijken breken en NL onder water staat zal Wilders blijven zaniken over een noodwet om vluchtelingen te weren in plaats van echte problemen op te lossen. Hij doet helemaal niks voor ons land. #zakkenwasser;1;4;9;185;vluchtelingen;2024-10-12 11_04_33.324198;0.322782725095749;0.000024004617444;0.000035537708754;0.000014197833480;0.000003394976829;0.027365010231733;0.000052701252571;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
544;2631e1428c30482e;453846d3ba01bb80;fe6ab1d2ac71db7d;2024-09-23T09:55:52.000Z;Ik denk dat eerst een dierbare van jou iets moet overkomen zodat je met je neus op de feiten wordt gedrukt. Praat eens met zijn slachtoffer van een gelukszoeker. (Echte vluchtelingen plegen geen daden)  Andere normen en waarden en zeker niet de onze.;;11;111;2,2K;vluchtelingen;2024-10-12 11_04_33.324198;0.199627563357353;0.000682977552060;0.000898595782928;0.000073141694884;0.000066053973569;0.433688819408417;0.000294842117000;1. Against immigration, migrants, foreigners, refugees, or Muslims.
545;81e8269754b35e26;754055e629c0c6b3;3c0d88a0e5ab42e1;2024-10-04T20:17:17.000Z;Dat zijn geen vluchtelingen maar invaders;;;2;18;vluchtelingen;2024-10-12 11_04_33.324198;0.721863329410553;0.000565933936741;0.000000205259880;0.000025192483008;0.000000385036230;0.060011655092239;0.000037225381675;
546;9dcbd426d6cb7925;67e0082893e848c8;ac04d8479415d1d2;2024-10-05T11:47:40.000Z;Dus net als deze “vluchtelingen” kies jij voor economische redenen om dan naar Nederland te gaan. Dan ben je geen vluchteling maar een immigrant die alleen om financieel gewin hier komt.;;;4;52;vluchtelingen;2024-10-12 11_04_33.324198;0.129697427153587;0.000006917312021;0.000047103429097;0.000002631889402;0.000001844899543;0.012704530730844;0.000103529499029;
547;b3bdd1c7f43da821;81d9e51b5aca16d4;19449ff36bb9dd29;2024-10-04T07:48:23.000Z;"Dat zijn geen vluchtelingen, dat is een invasieve koloniale macht. Ze lopen allemaal in het islamitische uniform van de bezettingsmacht. Hoog tijd terug te vechten tegen de koloniale islamitische invasie macht.
Sluit je aan bij het politieke verzet de PVV, AfD, FN, FPÖ groot!";;;2;20;vluchtelingen;2024-10-12 11_04_33.324198;0.846570849418640;0.194894254207611;0.000006927009508;0.000405394239351;0.000031493560527;0.831520140171051;0.000206749653444;1. Against immigration, migrants, foreigners, refugees, or Muslims.
548;ec665283ddead839;6757d4379f221977;ef692a2a3357c5e9;2024-10-03T09:35:42.000Z;“Vluchtelingen”. 80% is geen vluchteling in de zin van het woord.;;;3;97;vluchtelingen;2024-10-12 11_04_33.324198;0.114861480891705;0.000000403336344;0.000003341590627;0.000001035668674;0.000000135716391;0.000138182120281;0.000026269437512;1. Against immigration, migrants, foreigners, refugees, or Muslims.
549;3cd071023ef36ddd;7525df40c379631a;b7f5741f3825077c;2024-10-04T17:21:20.000Z;"Gaat meteen nat in de eerste zin.

Maar oke, laten we omwille van idealen een afspraak maken met die 'vluchtelingen'.

Wanneer iemand een ideologie of regime ontvlucht en hier voor manifestatie van gelijke aard zorgt, is niet welkom.";;;2;34;vluchtelingen;2024-10-12 11_04_33.324198;0.065945036709309;0.000081336926087;0.000026567704481;0.000553439487703;0.000156619178597;0.035814277827740;0.000047266814363;
550;d496acf5d7e60c45;4b501c9de9c67ea0;1f0bcb8dba923fab;2024-09-23T18:41:03.000Z;Geen geld voor lopen – Impressies van een docent op de eerste voorinburgeringsschool van Nederland (4) #vluchtelingen;;1;1;199;vluchtelingen;2024-10-12 11_04_33.324198;0.005015009548515;0.000003214664730;0.000028659547752;0.001042158692144;0.001142758643255;0.000610028975643;0.000145412079291;5. Is neutral.
551;2f8521dfce33c76f;7e3a87bc5c21e6be;6e2bb667cdce5beb;2024-10-04T08:45:57.000Z;Op kosten van de belastingbetaler de barmhartige samaritaan spelen voor uitgeprocedeerde economische vluchtelingen. Goedkope politiek.;;;3;15;vluchtelingen;2024-10-12 11_04_33.324198;0.086816653609276;0.000393799244193;0.000613220850937;0.000200537266210;0.000007966127669;0.085567004978657;0.000365085841622;
552;2bea055190bd4cb6;260c5acca6695aec;12821cb66441d8de;2024-10-02T10:44:41.000Z;Als je Israël blijft steunen moet je ook de Palestijnse en Libanese vluchtelingen accepteren @MichaelFreilich;7;2;14;700;vluchtelingen;2024-10-12 11_04_33.324198;0.306855887174606;0.000427431950811;0.000000069809801;0.000000630360830;0.000000855001929;0.180719926953316;0.000003699405625;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
553;13b67dbf8bb55f7f;c217038e86988fbe;a085ab4e3db5119b;2024-10-04T03:23:11.000Z;"De maatschappij en zeker opgejaagde kwetsbare vluchtelingen dienen toch beschermd te worden tegen zulke  monsters die dit soort ideeën in hun hoofd hebben! 

#Faber #fascisme 1/2";1;2;1;126;vluchtelingen;2024-10-12 11_04_33.324198;0.168123140931129;0.000402783451136;0.000001074306169;0.000068599729275;0.000008423668078;0.071665048599243;0.000162726937560;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
554;10576a5b58632e61;73c96421f4e0ebe9;48dd4bf20da8ed3e;2024-10-03T13:21:55.000Z;Sorry sarcasme.... Het is vreselijk. Dat immigranten en oorlog vluchtelingen alles gratis krijgen en de Nederlander kan stikken;;;2;92;vluchtelingen;2024-10-12 11_04_33.324198;0.530410110950470;0.000698171148542;0.000188399848412;0.000075326752267;0.000005695679192;0.566854655742645;0.005532144103199;1. Against immigration, migrants, foreigners, refugees, or Muslims.
555;c2b420d8c4f04b71;7846aa2e887cc6de;eee069b8066d6393;2024-09-23T13:51:47.000Z;Het Iraanse leger heeft langs meer dan 10 kilometer van de oostelijke grens met Afghanistan een muur gebouwd, met nog eens 50 kilometer te gaan. Het betreft de belangrijkste toegangspoort voor immigranten. #Iran #Afghanistan #muur #vluchtelingen https://tpo.nl/2024/09/23/iran-bouwt-kilometerslange-muur-langs-grens-met-afghanistan/…;;;1;417;vluchtelingen;2024-10-12 11_04_33.324198;0.013410823419690;0.000072776638262;0.000021210154955;0.000128313098685;0.000010929625205;0.024243973195553;0.000355347990990;5. Is neutral.
556;ad289f1b8bdae701;d23b81b51be5590f;675ffe8acf6dcdb4;2024-10-03T23:19:30.000Z;Ton, ik vind dat  iedere asielzoeker die hier komt en reeds door 5, 6 of 7 veilige landen is geweest om hier asiel aan te vragen geen echte vluchteling,  maar iemand die zoekt naar een land waar die het meest krijgt..en waarom zijn die vluchtelingen voornamelijk jonge  mannen?;;;4;91;vluchtelingen;2024-10-12 11_04_33.324198;0.030476680025458;0.000003139472938;0.000208277124329;0.000098587894172;0.000019131981389;0.000769355625380;0.000027338588552;1. Against immigration, migrants, foreigners, refugees, or Muslims.
557;c51ed46a72f43b88;a18d77122e62879f;d32ca0bfba60f5f4;2024-10-04T06:54:51.000Z;Ton ik heb 4 maanden in azc gewerkt ik ga je vertellen wat ik daar gezien heb is niet te beschrijven. En ik ga je vertellen was een heel klein gedeelte vluchtelingen en die waren dankbaar voor zorg. De rest waren gasten van 30 met zeer ongewenst gedrag.;;1;3;43;vluchtelingen;2024-10-12 11_04_33.324198;0.598597645759583;0.000019601706299;0.000173207386979;0.000452416104963;0.000208885874599;0.001997802872211;0.000249070755672;1. Against immigration, migrants, foreigners, refugees, or Muslims.
558;c121a9c9bf3e769a;d87d7d412e1261bf;bbd24d66e028789d;2024-10-04T18:03:49.000Z;Hoeveel vluchtelingen nemen Saoudi Arabië, Ver. Ar. Rep. Koeweit, Bahrein, Qatar, enz. op?;2;;1;66;vluchtelingen;2024-10-12 11_04_33.324198;0.087146803736687;0.000847843533847;0.000079130353697;0.002026136266068;0.001358477980830;0.004065769724548;0.000515535648446;
559;464e1f28ebd5737b;1111d58688186b7c;089f30fafb12d36a;2024-10-05T10:45:12.000Z;Net alsof er vluchtelingen in Ter Apel aankloppen. Zijn alleen maar asielzoekers.;;;3;124;vluchtelingen;2024-10-12 11_04_33.324198;0.781592130661011;0.000030093911846;0.000074891846452;0.000012788803360;0.000018147273295;0.052498053759336;0.000130829052068;1. Against immigration, migrants, foreigners, refugees, or Muslims.
560;494aa8e9ffeb8fe3;39acfead52e88f65;417e0f0bcc4c3c6c;2024-10-05T09:13:12.000Z;Vluchtelingen uit oorlogsgeweld zitten, als het ze lukt en toegelaten worden, in een veilig buurland. Hebben geld niet om naar Nederland te komen. Zelfs de mensen uit Gaza worden niet als vluchteling opgenomen in Egypte. Wie laat nu wie in de steek?;;;2;39;vluchtelingen;2024-10-12 11_04_33.324198;0.040910851210356;0.000000500240731;0.000035479668441;0.000000468450281;0.000000171634085;0.018743032589555;0.000729260733351;
561;77afbaf610751a5b;ac8ca31b01a40e62;07284ca1b74f579e;2024-10-05T14:00:29.000Z;"Ik heb kritiek op regeringsbeleid van afgelopen jaren. Dat is niet gericht genoeg op hulp voor wie het echt nodig heeft. Dat geld voor de Groningers, toeslagenouders, arbeidsongeschikten bij UWV, arbeidsmigranten én vluchtelingen.

Maar de expats worden gepamperd, krom toch?";;;2;25;vluchtelingen;2024-10-12 11_04_33.324198;0.077981226146221;0.000135951006086;0.000139454306918;0.000034379063436;0.000094805436675;0.009094318374991;0.000026380144845;
562;5afd206e44cbb903;6fda6949fe532542;ed8783dce5ea92d2;2024-10-03T10:49:04.000Z;Ik denk dat we weer van vluchtelingen moeten spreken ipv asielzoekers. Asielzoekers lijkt teveel op gelukszoekers en dat wordt ook bewust gebruikt door Wilders en co. Maar wat mij dus verbaast is dat links daarin meegaat.;;;2;382;vluchtelingen;2024-10-12 11_04_33.324198;0.172873020172119;0.000025997065677;0.000342838960933;0.000033414693462;0.000015531331883;0.024553293362260;0.000188980615348;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
563;3407f778475391ee;28558e49506f1132;b547a3fddb094730;2024-10-03T13:56:02.000Z;"PVV , wat is er veranderd? Helemaal niets!
Geen 130 km.
Geen vluchtelingen eruit.
Zorgpremie, 10 euro duurder.
Geld naar Oekraïne.
Boeren worden weer gepakt.";1;1;5;55;vluchtelingen;2024-10-12 11_04_33.324198;0.073309697210789;0.000030303130188;0.000017306934751;0.000253232632531;0.000080649158917;0.021288406103849;0.000629641581327;1. Against immigration, migrants, foreigners, refugees, or Muslims.
564;124ed188e6f3984b;5e914f64f3a320b6;e8b7c4db0cef868b;2024-10-04T08:16:00.000Z;Ik begin mij steeds meer af te vragen hoeveel vluchtelingen er nu zijn die oprecht hulp nodig hebben;3;;3;113;vluchtelingen;2024-10-12 11_04_33.324198;0.270454436540604;0.000242501802859;0.002150637097657;0.000027221931305;0.000017354846932;0.022000817582011;0.000137113325763;5. Is neutral.
565;b2e5121a6d7c96ea;d8677272ab79562f;39ae25f2388be9df;2024-10-03T11:33:48.000Z;“Over de rug van vluchtelingen“ .Hoe krijg je het uit je toetsenbord;;;8;69;vluchtelingen;2024-10-12 11_04_33.324198;0.188850075006485;0.002002985216677;0.000687751220539;0.008728056214750;0.000078246797784;0.176148459315300;0.000377680233214;1. Against immigration, migrants, foreigners, refugees, or Muslims.
566;0e27666c352fadc2;d2136d25de874cd9;58e0ea4d0754bd22;2024-10-04T11:06:10.000Z;Afghanen die 15 jaar geleden eens een klusje voor Nederland hebben gedaan en nu naar Nederland willen zijn economische vluchtelingen en daar hebben we er al genoeg van.;;;7;48;vluchtelingen;2024-10-12 11_04_33.324198;0.739696800708771;0.000265041191596;0.000026509746021;0.000030081546356;0.000381962250685;0.200222849845886;0.000230303514399;1. Against immigration, migrants, foreigners, refugees, or Muslims.
567;03de5702a6ef9054;ab3bdcf0a56e0298;307787731fdbd197;2024-10-04T05:36:55.000Z;Opnaaierij weer. Ik denk dat ECHTE vluchtelingen hier vast wel opgevangen worden. Maar zitten die ertussen dan? Je ziet alleen maar mannen.;;;6;171;vluchtelingen;2024-10-12 11_04_33.324198;0.166311562061310;0.000079384823039;0.000046942583140;0.000076718621131;0.000022663014533;0.066574543714523;0.000175003107870;
