id;wayback url;url;name;date;title_then;subtitle_then;wayback id;name_today;section;word_count;words_added;words_removed;word_diff_absolute;word_diff_relative
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210610165221id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210610165221id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-06-10;General guidelines and policies;Overview;20210610165221;Platform manipulation and spam;Authenticity;2208;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210623200543id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210623200543id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-06-23;Platform manipulation and spam policy;Overview;20210623200543;Platform manipulation and spam;Authenticity;1978;0;14;14;0.006340579710144928
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210630215145id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210630215145id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-06-30;Platform manipulation and spam policy;Overview;20210630215145;Platform manipulation and spam;Authenticity;1978;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210713053622id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210713053622id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-07-13;Platform manipulation and spam policy;Overview;20210713053622;Platform manipulation and spam;Authenticity;1978;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210720175326id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20210720175326id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2021-07-20;Platform manipulation and spam policy;Overview;20210720175326;Platform manipulation and spam;Authenticity;1977;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210801052035id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210801052035id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-08-01;Platform manipulation and spam policy;Overview;20210801052035;Platform manipulation and spam;Authenticity;1977;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210817023112id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210817023112id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-08-17;Platform manipulation and spam policy;Overview;20210817023112;Platform manipulation and spam;Authenticity;1976;3;4;7;0.0035407182599898838
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210822145554id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210822145554id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-08-22;Platform manipulation and spam policy;Overview;20210822145554;Platform manipulation and spam;Authenticity;1977;4;3;7;0.00354251012145749
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210830080520id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20210830080520id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2021-08-30;Platform manipulation and spam policy;Overview;20210830080520;Platform manipulation and spam;Authenticity;1976;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210906182441id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20210906182441id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-09-06;Platform manipulation and spam policy;Overview;20210906182441;Platform manipulation and spam;Authenticity;1977;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210912030106id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20210912030106id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2021-09-12;Platform manipulation and spam policy;Overview;20210912030106;Platform manipulation and spam;Authenticity;1984;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211002131929id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211002131929id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-10-02;Platform manipulation and spam policy;Overview;20211002131929;Platform manipulation and spam;Authenticity;1985;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211011070746id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211011070746id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-10-11;Platform manipulation and spam policy;Overview;20211011070746;Platform manipulation and spam;Authenticity;1985;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211020090537id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20211020090537id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2021-10-20;Platform manipulation and spam policy;Overview;20211020090537;Platform manipulation and spam;Authenticity;1984;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211101232239id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211101232239id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-11-01;Platform manipulation and spam policy;Overview;20211101232239;Platform manipulation and spam;Authenticity;1978;0;7;7;0.003528225806451613
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211110135546id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20211110135546id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2021-11-10;Platform manipulation and spam policy;Overview;20211110135546;Platform manipulation and spam;Authenticity;1950;0;28;28;0.014155712841253791
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211123011653id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20211123011653id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2021-11-23;Platform manipulation and spam policy;Overview;20211123011653;Platform manipulation and spam;Authenticity;1968;18;0;18;0.009230769230769232
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211202051407id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211202051407id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-12-02;Platform manipulation and spam policy;Overview;20211202051407;Platform manipulation and spam;Authenticity;1973;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211210164334id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211210164334id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-12-10;Platform manipulation and spam policy;Overview;20211210164334;Platform manipulation and spam;Authenticity;1973;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211220043944id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211220043944id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-12-20;Platform manipulation and spam policy;Overview;20211220043944;Platform manipulation and spam;Authenticity;1977;4;0;4;0.0020273694880892043
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20211230030709id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20211230030709id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2021-12-30;Platform manipulation and spam policy;Overview;20211230030709;Platform manipulation and spam;Authenticity;1955;0;22;22;0.01112797167425392
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220101065141id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220101065141id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-01-01;Platform manipulation and spam policy;Overview;20220101065141;Platform manipulation and spam;Authenticity;1955;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220115180730id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220115180730id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-01-15;Platform manipulation and spam policy;Overview;20220115180730;Platform manipulation and spam;Authenticity;1977;22;0;22;0.011253196930946292
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220120150851id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220120150851id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-01-20;Platform manipulation and spam policy;Overview;20220120150851;Platform manipulation and spam;Authenticity;1977;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220201210603id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220201210603id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-02-01;Platform manipulation and spam policy;Overview;20220201210603;Platform manipulation and spam;Authenticity;1977;4;4;8;0.004046535154274153
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220210193555id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220210193555id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-02-10;Platform manipulation and spam policy;Overview;20220210193555;Platform manipulation and spam;Authenticity;1977;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220221065050id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220221065050id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-02-21;Platform manipulation and spam policy;Overview;20220221065050;Platform manipulation and spam;Authenticity;1977;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220303032332id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220303032332id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-03-03;Platform manipulation and spam policy;Overview;20220303032332;Platform manipulation and spam;Authenticity;1973;0;2;2;0.0010116337885685382
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220311193937id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220311193937id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-03-11;Platform manipulation and spam policy;Overview;20220311193937;Platform manipulation and spam;Authenticity;1973;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220324061130id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220324061130id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-03-24;Platform manipulation and spam policy;Overview;20220324061130;Platform manipulation and spam;Authenticity;1971;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220330221109id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220330221109id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-03-30;Platform manipulation and spam policy;Overview;20220330221109;Platform manipulation and spam;Authenticity;1897;26;102;128;0.06494165398274987
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220404110927id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220404110927id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-04-04;Platform manipulation and spam policy;Overview;20220404110927;Platform manipulation and spam;Authenticity;1899;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220415090850id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220415090850id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-04-15;Platform manipulation and spam policy;Overview;20220415090850;Platform manipulation and spam;Authenticity;1898;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220420212332id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220420212332id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-04-20;Platform manipulation and spam policy;Overview;20220420212332;Platform manipulation and spam;Authenticity;1898;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220502190327id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220502190327id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-05-02;Platform manipulation and spam policy;Overview;20220502190327;Platform manipulation and spam;Authenticity;1895;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220513103958id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220513103958id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-05-13;Platform manipulation and spam policy;Overview;20220513103958;Platform manipulation and spam;Authenticity;1924;0;3;3;0.0015831134564643799
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220523220707id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220523220707id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-05-23;Platform manipulation and spam policy;Overview;20220523220707;Platform manipulation and spam;Authenticity;1926;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220531082258id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220531082258id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-05-31;Platform manipulation and spam policy;Overview;20220531082258;Platform manipulation and spam;Authenticity;1925;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220601202319id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220601202319id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-06-01;Platform manipulation and spam policy;Overview;20220601202319;Platform manipulation and spam;Authenticity;1926;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220622183246id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220622183246id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-06-22;Platform manipulation and spam policy;Overview;20220622183246;Platform manipulation and spam;Authenticity;1925;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220630080311id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220630080311id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-06-30;Platform manipulation and spam policy;Overview;20220630080311;Platform manipulation and spam;Authenticity;1926;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220707141256id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220707141256id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-07-07;Platform manipulation and spam policy;Overview;20220707141256;Platform manipulation and spam;Authenticity;1926;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220711015006id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220711015006id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-07-11;Platform manipulation and spam policy;Overview;20220711015006;Platform manipulation and spam;Authenticity;1926;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220721152638id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220721152638id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-07-21;Platform manipulation and spam policy;Overview;20220721152638;Platform manipulation and spam;Authenticity;1926;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220731045931id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220731045931id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-07-31;Platform manipulation and spam policy;Overview;20220731045931;Platform manipulation and spam;Authenticity;1923;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220802162413id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220802162413id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-08-02;Platform manipulation and spam policy;Overview;20220802162413;Platform manipulation and spam;Authenticity;1939;15;0;15;0.0078003120124804995
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220811230757id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220811230757id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-08-11;Platform manipulation and spam policy;Overview;20220811230757;Platform manipulation and spam;Authenticity;1924;0;15;15;0.007735946364105209
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220822020142id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220822020142id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-08-22;Platform manipulation and spam policy;Overview;20220822020142;Platform manipulation and spam;Authenticity;1924;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220831000904id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220831000904id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-08-31;Platform manipulation and spam policy;Overview;20220831000904;Platform manipulation and spam;Authenticity;1918;15;20;35;0.018191268191268192
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220901145035id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20220901145035id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-09-01;Platform manipulation and spam policy;Overview;20220901145035;Platform manipulation and spam;Authenticity;1919;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220912214918id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220912214918id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-09-12;Platform manipulation and spam policy;Overview;20220912214918;Platform manipulation and spam;Authenticity;1933;15;0;15;0.007816571130797291
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20220922060700id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.html.md;wayback.archive.org/web/20220922060700id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation.html;2022-09-22;Platform manipulation and spam policy;Overview;20220922060700;Platform manipulation and spam;Authenticity;1918;0;15;15;0.007759958613554061
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20221005184831id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation.md;wayback.archive.org/web/20221005184831id_/https%3A/help.twitter.com/en/rules-and-policies/platform-manipulation;https://help.twitter.com/en/rules-and-policies/platform-manipulation;platform-manipulation;2022-10-05;Platform manipulation and spam policy;Overview;20221005184831;Platform manipulation and spam;Authenticity;1919;15;15;30;0.01564129301355579
