id;timestamp;unix_timestamp;Rank;Tweeter;Query;Datetime;Hate Score;Position;Status November 2024;Status February 2025;Original content;Google translation
731;2024-10-17 00:00:00;1729116000;27;5f9e8ce6593e2bfa02aabf87d0ff3e580afb2908a717f55c;allochtoon;2024-10-17;0.990073204040527;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jezzyfresh De Freak@FreudNoirFollowClick to Follow FreudNoirWitte mensen hebben schrik van niks buiten een allochtoon Translate postQuoteDe Zevende Dag@De7deDag·Oct 6, 2024""Antwerpse bevolking explodeert. Er zijn 90 000 mensen bijgekomen tussen 2000 en 2024. Die zijn niet allemaal even kwaliteitsvol. U weet wat ik daarmee bedoel: voornamelijk vreemdelingen. Waarom moet het altijd meer zijn, waarom kan het niet minder zijn?""

@FDW_VB @vlbelang #7dagShow more1:132:31 PM · Oct 8, 2024·212 Views113";Witte mensen hebben schrik van niks buiten een allochtoon;White people are not afraid of anything except an immigrant
732;2024-10-17 00:00:00;1729116000;239;5ab8ea657af9c689733139e315f9161978bbfc2009675cf2;omvolking;2024-10-17;0.968837320804596;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;JFVD@jongeren_fvd·Oct 15, 2024Geen meme is illegaal. #JFVD531121.1K76K;In plaats van moslims de schuld geven lijkt het mij een beter idee om zelf eens kinderen te maken ipv de homo en slet uit te hangen. Dan kan je de omvolking tegen gaan.;Instead of blaming Muslims, I think it would be a better idea to have children of your own instead of playing gay and slut. Then you can prevent population growth.
733;2024-10-10 00:00:00;1728511200;150;af4b0618b7f2fcb4407b476523518f0355a2c58880e65637;ter%20apel;2024-10-10;0.860793054103851;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;JH@hoogers_joopFollowClick to Follow hoogers_joopDat moeten bij ter Apel neer zetten hopelijk gaan ze dan gelijk weer terug, Opzouten met dat volkTranslate post9:03 PM · Oct 3, 2024·120 Views2;;#VALUE!
734;2024-10-13 00:00:00;1728770400;21;4ca01fa39310716fe76315a9ef6592810b72bb86e95d7b26;autochtonen;2024-10-13;0.937544465065002;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;🅹🅸🅶🆂🆆@815ToNoWhereFollowClick to Follow 815ToNoWhereAls ze geen autochtonen in elkaar rammen, dan rammen elkaar onderling in elkaar..Translate postDrugscrimineel ‘Favella’ slaat oom (53) in elkaar: “Met zeven man zijn ze hem te lijf gegaan”From hln.be4:36 PM · Oct 6, 2024·29 Views;Als ze geen autochtonen in elkaar rammen, dan rammen elkaar onderling in elkaar..;If they don't beat up natives, then they beat each other up.
735;2024-10-17 00:00:00;1729116000;56;d52b2ec5708a07ccb98ed1f2bfc9936213dcc8d84687e852;migratie;2024-10-17;0.814618408679962;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jimmy Dijk@jimmydijk·Oct 10, 2024Praten met de architecten van deze sloopplannen heeft geen zin. 

Agema zit op schoot bij verzekeraars en bestuurders. Ze laat de mensen in Parkstad als een baksteen vallen. 

PVV breekt belofte na belofte. 
Debat aangevraagd in de Tweede Kamer.Minister Agema zet punt achter discussie over toekomstplan ZuyderlandFrom l1nieuws.nl13915344620K";Vele jaren stemde ik SP, vanaf de tijd waarin Jan er nog was. De SP heeft de islamisering en enorme migratie geen strobreed in de weg gelegd. En nu zitten we met de gebakken peren en is ons land bijna een shithole kalifaat. Jimmy stop met de PVV te bashen! Kijk naar de SP zelf!;I voted SP for many years, from the time when Jan was still there. The SP has not put any obstacles in the way of Islamization and enormous migration. And now we're stuck and our country is almost a shithole caliphate. Jimmy stop bashing the PVV! Look at the SP itself!
736;2024-10-17 00:00:00;1729116000;308;d473f16e0a4ca46bfd97ffe7b6c6fd9be66075c1d9051b16;omvolking;2024-10-17;0.833559036254883;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jimmy Dijk@jimmydijk·Oct 15, 2024De PVV zet mensen tegen elkaar op en zaait verdeeldheid om ondertussen met de VVD de belangen van het grote geld te dienen.

Ze zijn er niet voor gewone mensen maar breken de ene na de andere verkiezingsbelofte.49420167757K";Hou toch op man kijk om je heen wat er gebeurd.Oude mensen overvallen meisjes verkracht .Buitenlandse kids met n grote bek verdeeldheid zeg je. Omvolking bedoel je.Hoezo verdeeldheid walgelijk ben jij er wel voor ons volk.;Stop it man, look around you to see what's happening. Old people rob girls and rape them. Foreign kids with big mouths of division, you say. You mean population. What do you mean, division, disgusting, you are there for our people.
737;2024-10-05 00:00:00;1728079200;10;0a094af43ed008822ca0afa4b9e2ce01939568d2ab1e9979;immigranten;2024-10-05;0.836497366428375;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jimmy Dijk@jimmydijk·Oct 3, 2024150.000 kinderen groeien op in armoede en dat in één van de rijkste landen ter wereld.

Na premier Schoof en PVV-leider Wilders, komt minister van financiën Heinen ook niet verder dan: “We hebben andere keuzes gemaakt”32315148144K";"Dat komt door de import van kansloze immigranten uit niet westerse landen. Er zitten er nu ruim 203.000 thuis onze uitkeringen op te souperen.

#GrenzenDicht";"This is due to the import of hopeless immigrants from non-Western countries. More than 203,000 are now at home receiving our benefits.

#BordersClose"
738;2024-10-01 00:00:00;1727733600;217;41025fd3e64e35f2fe37b120d6aa207b87ca2b445500e0e9;immigranten;2024-10-01;0.870221495628357;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jimmy Dijk@jimmydijk·Sep 24, 2024Pak het zorgstelsel aan. De kosten voor mensen zijn veel te hoog.

Verander het stelsel voor samenwerking en tegen concurrentie. Voer een inkomensafhankelijke zorgpremie in.

Waarom blijft PVV-minister Agema de markt verdedigen?46524269951K";Stop met alle immigranten gratis zorg aan te bieden en zorg dat er zeker geen nieuwe meer het land inkomen, dan kan de prijs ook vast een eind omlaag!;Stop offering free healthcare to all immigrants and ensure that no more new ones enter the country, then the price can certainly be reduced considerably!
739;2024-10-09 00:00:00;1728424800;170;22bbbb34c7bf73adaa9106f7bf1bd2ec8d6dcf467c633ad6;gelukzoekers;2024-10-09;0.833811223506927;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Jo @margret_derToch raar dat al dat linkse volk het normaal vindt dat ons land naar de afgrond gaat met die gelukzoekers.Translate post6:12 PM · Oct 4, 2024·26 Views15;Toch raar dat al dat linkse volk het normaal vindt dat ons land naar de afgrond gaat met die gelukzoekers.;It's strange that all those left-wing people think it's normal that our country is going to the abyss with those fortune seekers.
740;2024-10-18 00:00:00;1729202400;592;6774e4b28a3c8f0ced0b5ab48594e9439b86f26b319db020;vluchtelingen;2024-10-18;0.859750390052795;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;jo maris @Arvia_TFollowClick to Follow Arvia_TZal wel weer iets raars zeggen maar als het sanitair zo vies is, dan kunnen de bewoners misschien zelf ook es met een schoonmaakdoek en een dweiltje aan de  gang? En verder moesten we de deur misschien alleen voor echte vluchtelingen openhouden en niet voor die 85% uitvreters.Translate post9:41 PM · Oct 10, 2024·248 Views7;Zal wel weer iets raars zeggen maar als het sanitair zo vies is, dan kunnen de bewoners misschien zelf ook es met een schoonmaakdoek en een dweiltje aan de  gang? En verder moesten we de deur misschien alleen voor echte vluchtelingen openhouden en niet voor die 85% uitvreters.;I'm probably saying something strange, but if the sanitary facilities are so dirty, perhaps the residents themselves can also use a cleaning cloth and a mop? And furthermore, perhaps we should only keep the door open for real refugees and not for those 85% who spend money.
741;2024-10-01 00:00:00;1727733600;702;a16c75938cbcf2d4f055aa090ffcd3d80e52fafb15958153;migranten;2024-10-01;0.86964738368988;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;job boersma@jobboersmaFollowClick to Follow jobboersmaNederland en Europa moeten van hun migranten af. In dit verband de vermeende #asielzoekers en #islamgekkies. Retour afzender.11:16 PM · Sep 18, 2024·20 Views;Nederland en Europa moeten van hun migranten af. In dit verband de vermeende #asielzoekers en #islamgekkies. Retour afzender.;The Netherlands and Europe must get rid of their migrants. In this context the alleged #asylum seekers and #Islam geeks. Return to sender.
742;2024-10-19 00:00:00;1729288800;790;abdfb97af843f965a0c20b4ab44a8f8d010844c437db085f;vluchtelingen;2024-10-19;0.986995041370392;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jodenhaat is ontoelaatbaar! @PeterSt02020969FollowClick to Follow PeterSt02020969Miljoenen Afghaanse vluchtelingen krijgen toegang tot Europa na uitspraak Europees Hof

Als die vrouwen hier komen moet men de islam verbieden en moslims die dit weigeren moeten vertrekken, omdat de islam zo bedreigend is voor Afghaanse / alle vrouwen.Translate postplenaire.nlMiljoenen Afghaanse vluchtelingen krijgen toegang tot Europa na uitspraak Europees HofDe Europese migratieautoriteiten hoeven de asielaanvragen van Afghaanse vrouwen niet langer individueel te beoordelen. Het Europese Hof van Justitie (ECJ)7:22 PM · Oct 12, 2024·24 Views111";"Miljoenen Afghaanse vluchtelingen krijgen toegang tot Europa na uitspraak Europees Hof

Als die vrouwen hier komen moet men de islam verbieden en moslims die dit weigeren moeten vertrekken, omdat de islam zo bedreigend is voor Afghaanse / alle vrouwen.";"Millions of Afghan refugees gain access to Europe after European Court ruling

If those women come here, Islam should be banned and Muslims who refuse this should leave, because Islam is so threatening to Afghan / all women."
743;2024-09-28 00:00:00;1727474400;490;abdfb97af843f965a0c20b4ab44a8f8d010844c437db085f;asielzoeker;2024-09-28;0.846732079982758;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jodenhaat is ontoelaatbaar! @PeterSt02020969FollowClick to Follow PeterSt02020969Philippine (19) verkracht en vermoord door uitgeprocedeerde asielzoeker https://nieuwrechts.nl/100145-philippine-19-verkracht-en-vermoord-door-uitgeprocedeerde-asielzoeker-taha…

Weer een beestachtige schoft v.e. “asielzoeker”. Uit een veilig dus (Marokko). Gaarne de zwaarste straf, jammer dat in Frankrijk de guillotine niet meer gebruikt wordt.Translate postnieuwrechts.nlPhilippine (19) verkracht en vermoord door uitgeprocedeerde asielzoeker - NieuwRechts.nlDe moord op de 19-jarige Philippine houdt de gemoederen in Frankrijk flink bezig. De studente werd zaterdagmiddag dood aangetroffen in een park in Parijs, half begraven met sporen van geweld. De...12:32 PM · Sep 26, 2024·26 Views11";"Philippine (19) verkracht en vermoord door uitgeprocedeerde asielzoeker https://nieuwrechts.nl/100145-philippine-19-verkracht-en-vermoord-door-uitgeprocedeerde-asielzoeker-taha…

Weer een beestachtige schoft v.e. “asielzoeker”. Uit een veilig dus (Marokko). Gaarne de zwaarste straf, jammer dat in Frankrijk de guillotine niet meer gebruikt wordt.";"Philippine (19) raped and murdered by asylum seeker who has exhausted all legal remedies

Another beastly bastard. “asylum seeker”. From a safe place (Morocco). Preferably the most severe punishment, it's a pity that the guillotine is no longer used in France."
744;2024-10-14 00:00:00;1728856800;40;3e3b9d6fd6e7961b554a1ad33925f9616c528f69754f53a3;omvolking;2024-10-14;0.920118570327759;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Joep Hermans@HermansJoe917FollowClick to Follow HermansJoe917Ik hoop dat de Ramkoers er komt.  De Omvolking met Mohammedanen moet gestopt worden. De Koran moet getoetst worden aan onze Grondwet. Vrijheid van Godsdienst staat daarin. De Koran staat daar haaks op. Moet dus verboden worden!Translate postQuoteJulian Bushoff@JulianBushoff·Oct 11, 2024‘Als het staatsnoodrecht in gaat, wil ik nog wel eens zien wie zo stoer is om het tegen te houden’

Hoe is dit namens het hele kabinet überhaupt een acceptabele uitspraak in een democratische rechtsstaat? Kondigt  Agema namens het kabinet een ramkoers met de Eerste Kamer aan? x.com/pdekoning/stat…Show more4:41 PM · Oct 11, 2024·113 Views12";Ik hoop dat de Ramkoers er komt.  De Omvolking met Mohammedanen moet gestopt worden. De Koran moet getoetst worden aan onze Grondwet. Vrijheid van Godsdienst staat daarin. De Koran staat daar haaks op. Moet dus verboden worden!;I hope the Collision Course will happen.  The population of Mohammedans must be stopped. The Koran must be tested against our Constitution. Freedom of Religion is included in it. The Koran is at odds with this. Should therefore be banned!
745;2024-10-10 00:00:00;1728511200;108;3e3b9d6fd6e7961b554a1ad33925f9616c528f69754f53a3;omvolking;2024-10-10;0.957406938076019;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Joep Hermans@HermansJoe917FollowClick to Follow HermansJoe917Wilders gaat nog heel veel voor elkaar krijgen. Echte Nederlanders zijn de Omvolking met Mohammedanen spuugzat. Door de schofterige herdenkingsverstoring van Mohammedanen en hun Overlopers zijn er weer tienduizende stemmers voor hem bijgekomen. Moslinks alweer een stuk kleiner!Translate postQuoteÖzcan Akyol@OzcanAkyol·Oct 8, 2024Wilders weet dat hij geen shit voor elkaar gaat krijgen, merendeels idioten in zijn partij heeft en daarom wil hij nu de boel laten klappen, om vervolgens anderen daar de schuld van te geven. Triest. x.com/NouschkavdM/st…9:38 AM · Oct 9, 2024·58 Views13;Wilders gaat nog heel veel voor elkaar krijgen. Echte Nederlanders zijn de Omvolking met Mohammedanen spuugzat. Door de schofterige herdenkingsverstoring van Mohammedanen en hun Overlopers zijn er weer tienduizende stemmers voor hem bijgekomen. Moslinks alweer een stuk kleiner!;Wilders will still achieve a lot. Real Dutch people are sick of Omvolking with Mohammedans. Due to the shameful commemoration disruption by Mohammedans and their defectors, tens of thousands of voters have returned for him. Moslinks is already a lot smaller!
746;2024-10-15 00:00:00;1728943200;431;cceea36fd879ec0d9ce6f6de6665f811c4e06cb4e1d1e157;migranten;2024-10-15;0.994544506072998;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Joey Rademaker@JoeyRademaker·Oct 9, 2024Ongelofelijk.. Terwijl hardwerkende
Nederlanders vechten om rond te komen, gaan asielzoekers op een luxe boot in hongerstaking omdat het eten niet goed genoeg zou zijn. Wat een schaamteloze ondankbaarheid. Bevalt het niet? Ga dan lekker terug. #BVNL https://haarlemsdagblad.nl/regio/haarlem/bewoners-van-haarlemse-asielboot-rex-rheni-zijn-de-slechte-kwaliteit-van-eten-helemaal-zat.-hongerstaking/22602440.html…6858442.8K89K";Het zijn geen asielzoekers. Het zijn criminele migranten die hier komen om het land te bezetten met hulp van onze eigen regering! En wij maar klagen en niets doen! Stomkoppen dat we zijn! Wanneer komen er terugkerende demonstraties tegen dit soort besluiten van de regering?!;They are not asylum seekers. They are criminal migrants who come here to occupy the country with the help of our own government! And we just complain and do nothing! Stupids that we are! When will there be recurring demonstrations against these types of government decisions?!
747;2024-10-02 00:00:00;1727820000;118;bd931d02d2f33a061a4471bb4355719b5f11519228736f33;immigrant;2024-10-02;0.853936910629272;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Joey@Joey_Ventura_FollowClick to Follow Joey_Ventura_Mits geen Jood of immigrant. En liever ook geen vrouw.Translate post10:07 AM · Sep 30, 2024·343 Views15;Mits geen Jood of immigrant. En liever ook geen vrouw.;Provided not a Jew or immigrant. And preferably not a woman either.
748;2024-10-19 00:00:00;1729288800;515;e01b1280c44c6e911d7431088e72e52247e7ed678983f925;migratie;2024-10-19;0.881444931030273;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Johan De Mol@DeMolJohan·Oct 12, 2024Mensen zijn doodgeschoten aan het IJzeren Gordijn omdat ze wilden ontsnappen uit het communisme. Ook uw stem telt. Geef de ideologie van onderdrukking en armoede geen nieuwe kans.QuoteRudi Kennes MEP @RudiKennes·Oct 12, 2024Mensen zijn doodgeschoten om te mogen gaan stemmen. Ook u stem telt. Laat een ander niet voor jou beslissen.
Stem sociaal, stem PVDA 3111192434K";Voor pvda is vooral de moslim stem belangrijk. Dit is de reden dat ze een moskeeën tournee hebben georganiseerd. Stop de massa migratie en islamisering. Het westen heeft geen behoefte aan ongeletterde migranten. Migratie moet meerwaarde creëren voor een samenleving.;For Pvda, the Muslim vote is especially important. This is the reason they organized a mosque tour. Stop the mass migration and Islamization. The West has no need for illiterate migrants. Migration must create added value for a society.
749;2024-10-19 00:00:00;1729288800;515;e01b1280c44c6e911d7431088e72e52247e7ed678983f925;migratie;2024-10-19;0.881444931030273;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Johan De Mol@DeMolJohan·Oct 12, 2024Mensen zijn doodgeschoten aan het IJzeren Gordijn omdat ze wilden ontsnappen uit het communisme. Ook uw stem telt. Geef de ideologie van onderdrukking en armoede geen nieuwe kans.QuoteRudi Kennes MEP @RudiKennes·Oct 12, 2024Mensen zijn doodgeschoten om te mogen gaan stemmen. Ook u stem telt. Laat een ander niet voor jou beslissen.
Stem sociaal, stem PVDA 3111192434K";Voor pvda is vooral de moslim stem belangrijk. Dit is de reden dat ze een moskeeën tournee hebben georganiseerd. Stop de massa migratie en islamisering. Het westen heeft geen behoefte aan ongeletterde migranten. Migratie moet meerwaarde creëren voor een samenleving.;For Pvda, the Muslim vote is especially important. This is the reason they organized a mosque tour. Stop the mass migration and Islamization. The West has no need for illiterate migrants. Migration must create added value for a society.
750;2024-09-29 00:00:00;1727560800;795;611491411bd355cdf9e10222d68c57efa6e531f0702b75ec;vluchtelingen;2024-09-29;0.83516925573349;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Johan Janssen@Preecha2007FollowClick to Follow Preecha2007De volgende stap moet zijn het opzeggen van het vluchtelingen verdrag, en ook het totaal uitkleden van de asielzoekers regelingen. Zij die de crimineel komen uithangen, overlast veroorzaken of een grote bek hebben meteen opsluiten tot het moment van uitzetting.Translate post8:39 AM · Sep 19, 2024·674 Views4958;De volgende stap moet zijn het opzeggen van het vluchtelingen verdrag, en ook het totaal uitkleden van de asielzoekers regelingen. Zij die de crimineel komen uithangen, overlast veroorzaken of een grote bek hebben meteen opsluiten tot het moment van uitzetting.;The next step must be to terminate the refugee treaty, and also to completely strip down the asylum seeker regulations. Immediately lock up those who come to act like a criminal, cause a nuisance or have a big mouth until they are deported.
751;2024-10-02 00:00:00;1727820000;626;016a9d7d8db763ea8a9dcdb49439b966be4ff87769eabfff;migranten;2024-10-02;0.841706097126007;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;johan otten-Biró@johan_ottenFollowClick to Follow johan_ottenVandaag vanaf mijn vakantie adres weer schrijnende verhalen gehoord over migranten in Duitsland, ook de Duitsers vinden het genoeg,  stop de migranten nu het nog kan.  VOL=VOL.Translate post10:37 PM · Sep 20, 2024 from Selçuk, İzmir·17 Views11;Vandaag vanaf mijn vakantie adres weer schrijnende verhalen gehoord over migranten in Duitsland, ook de Duitsers vinden het genoeg,  stop de migranten nu het nog kan.  VOL=VOL.;Today I heard harrowing stories from my holiday address about migrants in Germany, the Germans also think it's enough, stop the migrants while you still can.  FULL=FULL.
752;2024-10-19 00:00:00;1729288800;594;9232d876a43e1c865f27c8702b9822cb9a726e9666242249;vluchtelingen;2024-10-19;0.847113788127899;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Johanfretz@JohanFretzFollowClick to Follow JohanFretzEerst kwamen ze voor de vluchtelingen en ik deed niks, want... ik dacht: ze zijn zo fucking incompetent, het lukt toch nooit.Translate post9:36 PM · Oct 15, 2024·2,544 Views538;Eerst kwamen ze voor de vluchtelingen en ik deed niks, want... ik dacht: ze zijn zo fucking incompetent, het lukt toch nooit.;First they came for the refugees and I didn't do anything, because... I thought: they are so fucking incompetent, it will never work.
753;2024-10-11 00:00:00;1728597600;171;546e6dd56c838cfc8294928337dfc736b0d0ea589f34fca7;autochtonen;2024-10-11;0.907803893089294;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"John Sips@johnsips1949·Sep 17, 2024Formateur Fouad Ahidar aan zet: “We pikken't niet dat Franstaligen achter onze rug initiatieven nemen”Zover is't gekomen dat iemand v ALLOCHTONE afkomst met ISLAMITISCHE OVERTUIGING in BRUSSEL""formateur"" moet gaan spelenVlaamse partijen SHAME ON YOU ""Formateur Fouad Ahidar aan zet: “We pikken het niet dat de Franstaligen achter onze rug initiatie...From standaard.be53894077.9K";"Belziekske is doodziek. Terminaal zolang de particratie mt (centrum) linkse collabo's blijven drukken. Maw voorts d hielen likken om hun partij te voeden mt allochtoon kiesvee.
Weldra verenigen ze zich & komen autochtonen in de verdrukking. 
Wt zullen onze kleinkids ons haten!";"Belziekske is critically ill. Terminal as long as the parties with (center) left-wing collabs continue to press. In other words, they are also licking their heels to feed their party with immigrant voters.
Soon they unite & natives come under oppression. 
How our grandkids will hate us!"
754;2024-09-30 00:00:00;1727647200;773;ebea968c10919e19a77f9183b12effc18faa3d92d8521b35;migranten;2024-09-30;0.863875865936279;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.;Online;"john sissing@lovebirdloveFollowClick to Follow lovebirdlove

Haal even de balken uit je ogen Joey, links integreerde al buitenlanders toen jij nog een zaadcel was, vandaag trappen PVV,VVD,BVNL,JA21  en alle  andere rechtse denkers, die migranten er weer uitTranslate postQuoteJoey Rademaker@JoeyRademaker·Sep 18, 2024“Kanker Nederlander” Dat is wat mijn zusje en ik vaak hoorden toen we opgroeiden in Schalkwijk, Haarlem. Het linkse stadsbestuur blijft de ogen sluiten voor de keiharde realiteit: de multiculturele samenleving zorgt ook hier voor problemen. #BVNL https://nieuwrechts.nl/100031-zomaar-een-dag-in-het-haarlemse-schalkwijk…12:29 PM · Sep 19, 2024·33 Views";Haal even de balken uit je ogen Joey, links integreerde al buitenlanders toen jij nog een zaadcel was, vandaag trappen PVV,VVD,BVNL,JA21  en alle  andere rechtse denkers, die migranten er weer uit;Take the beams out of your eyes Joey, the left already integrated foreigners when you were still a sperm cell, today PVV, VVD, BVNL, JA21 and all other right-wing thinkers are kicking those migrants out again
755;2024-10-18 00:00:00;1729202400;135;4bac0ada9a3b4f1983a8a97289baae3dcc4be07f703057ea;immigranten;2024-10-18;0.916963338851929;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;John1102@John11024Ik roep al tijden grenzen dicht voor 2 jaar immigranten toelaten voor 2 a 3 jaar dan weer terug ... en bij crimineel gedrag direct terugTranslate post6:14 PM · Oct 13, 2024·29 Views1;Ik roep al tijden grenzen dicht voor 2 jaar immigranten toelaten voor 2 a 3 jaar dan weer terug ... en bij crimineel gedrag direct terug;I have been calling for closing borders for 2 years, allowing immigrants in for 2 to 3 years, then back again... and immediately back in case of criminal behavior
756;2024-10-10 00:00:00;1728511200;80;40187e85ba8642836c0b9ec1f67b870f9cb9fcb388c50f9f;omvolking;2024-10-10;0.936375617980957;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;johnastria007@johnastria007·Oct 3, 2024De islam laat zich niet verenigen met democratie en westerse samenlevingen. Neutrale studie van Ruud Koopmans bevestigt dit. 1427971.9K36K;Moslims willen de wereldheerschappij,iedere moslim is een vijand van de vrijheid van denken en handelen,kijk naar  Engeland,willen je geen vrede  omarm de omvolking het betekent het einde van de democratie,stop de invasie van moslims!;Muslims want world domination, every Muslim is an enemy of freedom of thought and action, look at England, do you not want peace, embrace the population, it means the end of democracy, stop the invasion of Muslims!
757;2024-10-18 00:00:00;1729202400;168;d1798bd6bde7de26df273750090e9f37637a92c5ba87a87f;immigranten;2024-10-18;0.954164743423462;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Joke van der Zee@jb9275855Immigranten, dan behoor je zelf je broek op te houden. Zorg je voor eigen inkomen! Nederland is compleet gestoord.Translate post9:41 AM · Oct 14, 2024·20 Views3;Immigranten, dan behoor je zelf je broek op te houden. Zorg je voor eigen inkomen! Nederland is compleet gestoord.;Immigrants, you have to keep your pants on yourself. Provide your own income! The Netherlands is completely crazy.
758;2024-10-16 00:00:00;1729029600;224;836e39b68f37c852263029bcf871b2dbe4b70a3ecd4f7625;gelukzoekers;2024-10-16;0.916357934474945;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Joke-Prive 18+ @JokePriveHad niets anders verwacht.. het is voor die lui allemaal ver v hun bed, maar het merendeel vd bevolking heeft en krijgt steeds meer een hekel aan gelukzoekers ( die iedereen uitlachen ) en aan alle ministers die hun allemaal maar binnenlaten.Translate post11:52 AM · Oct 9, 2024·82 Views3;Had niets anders verwacht.. het is voor die lui allemaal ver v hun bed, maar het merendeel vd bevolking heeft en krijgt steeds meer een hekel aan gelukzoekers ( die iedereen uitlachen ) en aan alle ministers die hun allemaal maar binnenlaten.;I didn't expect anything else... it's all far from their bed for those people, but the majority of the population increasingly hates fortune seekers (who laugh at everyone) and all ministers who just let them in.
759;2024-10-14 00:00:00;1728856800;45;1b046889d066f3efcb9593d50d307542b98fa581dc0a6813;vluchteling;2024-10-14;0.877665936946869;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jol@ndE @ikgeefnooitop·Oct 11, 2024Hongerstaking op asielboot: asielzoekers eisen meer rechten.
De groep, afkomstig uit landen als Syrië, Eritrea, Iran, Soedan en Jemen, klaagt over de kwaliteit van het eten en het gebrek aan inschikkelijkheid van COA-medewerkers. 
GO HOMEHongerstaking op asielboot: asielzoekers eisen meer rechten - NieuwRechts.nlFrom nieuwrechts.nl2702131K16K";Een vluchteling zou dankbaar zijn voor hetgeen hem wordt geboden. Veiligheid, eten en slaapgelegenheid. Dit zijn asociale idioten die het beter hebben dan menig Nederlander. Schaamteloos dit. Meteen terugsturen. Allemaal.;A refugee would be grateful for what is offered to him. Safety, food and sleeping accommodation. These are antisocial idiots who are better off than many Dutch people. Shameless this. Return immediately. All.
760;2024-10-14 00:00:00;1728856800;387;5753c26d8b07be7156c0ecc786a17f37a0f2bd428021d23c;vluchteling;2024-10-14;0.917094349861145;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Jol@ndE @ikgeefnooitop·Oct 13, 2024Duizenden moslims komen bijeen in Hamburg en eisen invoering sharia.

Grenscontroles, noodwet, volgens links Europa allemaal onzin . #NEXITDuizenden moslims komen bijeen in Hamburg en eisen invoering sharia - NieuwRechts.nlFrom nieuwrechts.nl10720864713K";Dit soort vieze pedofielen wil dat?;This kind of dirty pedophiles want that?
761;2024-09-28 00:00:00;1727474400;22;0fe93c463c61040b1d43f41b662fb438e2c75bf7c89e789d;migrant;2024-09-28;0.91916424036026;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.;Online;jomaas.bsky.social#FBPE@JoMaasFollowClick to Follow JoMaasDe migrant is altijd de zondebokTranslate post12:46 PM · Sep 19, 2024·146 Views1;De migrant is altijd de zondebok;The migrant is always the scapegoat
762;2024-10-18 00:00:00;1729202400;72;48dfef7dc444b8817ab7ad5c81f712d356ff3e7fc2fca035;vluchtelingen;2024-10-18;0.95887964963913;;Online;Jonathan Huseman@JonHuus·Oct 10, 2024Nederland, 2024. Jonge kinderen afgevallen tot ondergewicht. Sanitair zo vies zijn dat ze emmers op hun kamer gebruiken. Artsen hebben ernstige zorgen over psychische gezondheid van kinderen. Dát is de crisis. Wie anders beweert is een harteloze dwaas.GGD-arts slaat alarm: 'Asielkinderen opvang Assen zijn ondervoed en bang'From rtvnoord.nl27525455443K;"De linkse volksverraders hebben zoveel illegalen binnen gehaald dat we niet meer kunnen zorgen voor vluchtelingen. 
Onze verzorgingsstaat is ook om zeep geholpen.";"The left-wing traitors have brought in so many illegal immigrants that we can no longer care for refugees. 
Our welfare state has also been destroyed."
